企业名称,招聘岗位,工作城市,工作区域,最低月薪,最高月薪,职位描述,学历要求,要求经验,招聘人数,招聘类别,初级分类,公司地点,工作地点,招聘发布日期,招聘结束日期,招聘发布年份,招聘结束年份,来源
株洲齿轮有限责任公司,工业互联网BA工程师,株洲,天元区,15000.0,30000.0,来源：百度马 克 数据网 岗位职责： 1、负责业务调研、业务咨询培训等，并输出需求调研报告; 2、负责演示和报告未来系统的功能以及带来的效益； 3、指导实施团队根据业务方案完成现场实施，参与用户测试、培训等工作； 4、负责和各研究院建立良好的沟通渠道和沟通关系； 5、进行项目风险管理，提出调整建议，具备项目管理能力者优先。 任职要求： 1、研究并理解客户业务逻辑挖掘并揭示客户的痛点和诉求； 2、熟练应用主流原型设计软件，创建并清楚展示方案蓝图，确保客户和交付团队理解并达成共识； 3、能够 定义关键目标、成功要素，识别风险、挑战、依赖和约束,本科,3-5年,1,全职,,新东路859号,新东路859号,2023-01-28,2023-02-27,2023,2023.0,智联招聘
广州市玄武无线科技股份有限公司,深度学习算法工程师(J10060),广州,海珠,20000.0,40000.0,"微信公众号马克 数据网 岗位职责: 1.根据项目要求，与项目经理配合，完成项目前期咨询工作； 2.负责计算机视觉算法和深度学习算法的研发工作； 3.负责深度学习算法模型特别是目标检测推理的优化及加速； 4.根据项目要求，撰写程序设计文档和算法技术说明书文档、撰写相关发明专利申报等文档。 任职要求: 1、硕士及以上学历，2年以上工作经验，图像处理、模式识别、计算机或电子相关专业； 2、熟悉图像处理、人工智能理论、目标检测与跟踪算法； 3、熟悉C++、OpenCV、Python，熟悉YOLO, RCNN等目标检测模型或视频embedding等优先考虑； 4、具有较强的数学建模和逻辑分析能力，善于应用理论模型解决项目中的问题； 5、具有较强的沟通能力、协作能力、自学能力，乐观开朗，能够承受一定工作压力。",硕士,不限,2,全职,,广东省广州市海珠区东升云鼎大厦,广东省广州市海珠区东升云鼎大厦,2023-01-04,2023-02-04,2023,2023.0,智联招聘
七腾机器人有限公司,高级控制算法工程师（腿足机器人）,重庆,,20000.0,35000.0,岗位职责： 1.负责腿足机器人运动控制和步态算法，并负责所写算法的调试和测试；2.负责优化机器人运动行为（定位导航、路径规划、避障算法等），掌握状态观测，数据集训练； 3.根据产品规划、系统构架和功能需求完成控制程序开发及文档的编写。任职要求： 1.具备机器人控制相关知识，具有运动控制/导航相关的研发经历，以及运动控制算法设计、建模与控制等方面的研发经验，控制科学与工程及机器人相关专业硕士以上学历； 2.腿足机器人数学模型搭建，zmp; 3. 熟悉强化学习算法mpc，lqr，ilqr等，有开发经验者优先; 4.擅长C/C++/Python等语言，熟悉状态机、行为树或基于行为的机器人软件架构； 5.具备ROS编程经验优先，熟悉matlab、gazebo、webots、v-rep中的一种机器人仿真环境。 6、有一定的英语听说读写能力，能看懂英文技术资料。 关注微信公众号马克数据网,硕士,3-5年,1,全职,,两江新区互联网产业园二期7号楼,两江新区互联网产业园二期7号楼,2023-05-20,2023-06-20,2023,2023.0,智联招聘
南京极目大数据技术有限公司,数据开发工程师,南京,鼓楼,8000.0,15000.0,"工作职责： 1. 负责大数据项目平台相关业务调研、业务梳理； 2. 负责项目开发需求文档制定，软件研发相关技术文档编写； 3. 组织制定大数据项目平台开发方案及平台代码开发，关键功能验证测试； 4. 负责数据相关平台的搭建、开发、维护、优化; 5. 参与数据源清理、开发、维护，以及根据业务需求计算特征指标。 岗位要求： 1. 本科以上学历，理工科相关专业； 2. 1-3年相关大数据平台框架（hadoop,storm, spark，阿里数据中台）项目应用研发设计经验； 3. 熟悉生态圈系统上的hive、hbase、kafka、impala, presto, elasticsearch等技术； 4. 熟悉J2EE平台开发，有良好的Java/scala/Python语言功底； 5. 有扎实的SQL脚本编写功底； 6. 熟悉企业数据治理。 7、熟悉阿里数据中台技术者优先考虑。 职位福利：节日福利、五险一金、带薪年假、交通补助、餐补、定期体检、绩效奖金、加班补助",本科,1-3年,2,全职,,大地大厦(华侨路),大地大厦(华侨路),2023-05-30,2023-06-30,2023,2023.0,智联招聘
厦门亿联网络技术股份有限公司,音频算法工程师（博士）,厦门,,25000.0,40000.0,岗位职责 1、协助音频相关算法的设计、实现和性能优化，实现产品化应用； 2、参与音频/音效算法的前沿技术预研。跟踪业界前沿的语音处理技术，包括语音增强，麦克风阵列技术； 3、协助AI在音频领域的相关算法工业化实现。 任职资格 1、博士学历，计算机、软件、通信、理工科相关专业； 2、可使用Matlab、Python、C语言实现算法； 3、了解数字信号处理、语音信号处理相关理论，能够对算法进行实现和优化； 4、了解语音前端相关技术，如语音增强、回声消除、麦克风阵列等； 5、了解Cool Edit、Adobe Audition等音频处理软件优先。 6、了解深度学习RNN/CNN的基本网络原理。,博士,不限,3,全职,,福建省厦门市湖里高新园区岭下北路1号,福建省厦门市湖里高新园区岭下北路1号,2023-05-06,2024-04-16,2023,2024.0,智联招聘
广东欧浮瑞企业管理咨询有限公司,图像算法工程师（杭州 工业机器人公司）,杭州,余杭,20000.0,35000.0,工作职责：主要负责机器视觉系统/算法开发工作：1.负责机器视觉系统图像处理算法的开发及应用软件开发；2.负责机器学习相关算法的研究、实现与优化，并主导图像学习库的建设与算法的训练；3.通过GPU，CPU等硬件加速手段，负责算法的效率优化与性能提升；任职要求：1.本科及以上学历，3年以上工作经验，计算机、图像处理、模式识别等相关理工专业；2.精通Halcon/OpenCV等其中一种图像算法开发工具/库；3.精通C++语言进行程序开发，熟悉Qt或VS开发平台中的一种为佳；4.了解机器视觉系统相关光学系统原理为佳；5.有责任心，有良好的团队协作精神，较好的语言沟通能力和文字表达能力。,本科,3-5年,1,全职,,中国人工智能小镇5期,中国人工智能小镇5期,2023-01-10,2023-02-10,2023,2023.0,智联招聘
海通安恒科技股份有限公司,HR系统指标数据分析师（1-2月 远程）,郑州,管城,10000.0,16000.0,HR系统指标数据分析师（1人） 1. 3年以上HR系统执行经验，对HR系统的各项指标数据了解 2. 有数据分析能力，能够对现有指标情况进行分析并提供对应的解决方案的能力 3. 周期1~2个月，远程。来自马-克-数-据,学历不限,3-5年,1,全职,,十八里河,十八里河,2023-06-20,2023-07-21,2023,2023.0,智联招聘
宁波钰诚企业管理咨询有限公司,SLAM算法工程师,宁波,,15000.0,30000.0,更多数据：搜索马克数据网来源：www.macrodatas.cn 1、负责激光雷达、相机、IMU多传感器融合SLAM的开发；2、负责激光雷达、相机、imu的传感器的联合标定任职要求:1、硕士及以上学历，计算机、机械工程、电子工程、机器人学等相关专业；2、具备较好的编程能力，熟练掌C/C++/PYTHON等编程语言，熟悉Linux和ROS,硕士,不限,1,全职,,宁波鄞州,宁波鄞州,2023-04-17,2023-05-18,2023,2023.0,智联招聘
宜春万申制药机械有限公司,控制算法工程师,宜春,袁州区,7000.0,14000.0,岗位职责： 1、参与机械工程师进行非标设备的研发工作，识别并协同进行非标设备的工作原理设计，进行设备功能动作的分解，设计并构建设备工艺参数（转速、扭矩、位移、压力、温度）与被加工件质量参数（重量、粒径、水分、厚度）传感测量→数据采集→数据存储→数据实时分析→数据判断→决策→反馈控制的全套数学模型，转化为流程算法或控制策略。 2、进行设备使用数据库的功能设计，应用于对工艺参数、被加工质量参数数据存储、调用、分析、评估与输出。 3、衔接软件工程师、电气工程师，进行控制程序的调试、评估调试效果是否达成研发预期目标，并对未达成目标的情况，进行问题分析，改进或优化算法模型。 4、能够根据设备的功能需求，进行相应算法的研究与开发，例如迭代算法、自学习算法、PID调控算法、模糊控制算法、神经网络算法等。 5、编写软件使用说明书，能够采用虚拟样机进行设计算法的线上测试与性能评估。任职资格： 1、学历与经验要求：本科或研究生学历，专业方向为：测控类、自控类、数学类、计算机类、通讯类等，数学专业知识扎实，有三年以上测控、自控、算法工作经历者优先。 2、专业知识要求：掌握高等数学、线性代数、概率论、统计学、离散数学、矩阵理论、数学建模、数据结构与算法、C语言或相近的程序语言、数据挖掘、算法设计和研发、算法分析等。 3、软件应用要求：能够看懂机械图纸，熟练使用office、Matlab、掌握至少1门编程语言，了解Labview测控软件。 4、外语要求：具有较好的英文读写能力，能够对中英文技术资料的互译、转化。 5、其他要求：工作思路周密，责任感强，具有主人翁的精神，工作态度严谨，有较强的自学能,本科,1-3年,1,全职,,宜春万申制药机械有限公司,宜春万申制药机械有限公司,2023-03-23,2023-04-23,2023,2023.0,智联招聘
北京戌华防务技术有限公司,数据分析师,广州,海珠,15000.0,20000.0,岗位职责： 1.负责贷前策略（含客户准入政策、城市销售策略、客户分级政策、冠军挑战者策略等）的制定、上线验收、回顾和优化，降低信贷风险 2.负责搭建和优化贷前审核流程，为人工审核提供sop审核要点建议，提升自动化审批程度，保障良好的审核体验 3.负责进件销售/城市的差异化风险管理，确保风险可控 4.负责制定各环节的冠军挑战者策略，并对策略进行监控 5.负责决策引擎的部署支持，实现策略规则的系统化 6.负责建立完善的策略报表体系，包括策略指标维度的日报、周报、月报 7.负责信贷业务相关的数据分析工作，定位业务问题，并提出解决方案 任职要求： 1.本科及以上，专业不限，理工科背景优先 2.2年以上工作经验 3.具备银行或消金公司，个人信贷、汽车金融等行业风控相关知识。 4.熟练运用基础计算机及Office办公软件技能，至少熟悉一门数据分析工具（SAS、SQL、R、Python等） 5.较好沟通和团队协作能力，较强逻辑思维,本科,3-5年,1,全职,,官洲地铁站A口广州市海珠区螺旋大道51号(官洲地铁站A口旁),官洲地铁站A口广州市海珠区螺旋大道51号(官洲地铁站A口旁),2023-06-01,2023-07-02,2023,2023.0,智联招聘
